horizon,r2_manifold,r2_var,nrmse_manifold,nrmse_var,n_engines
30,0.8010885919603381,0.8150702124350966,0.28088939429757837,0.2708375840847755,20
31,0.7863248102784196,0.8049035625581574,0.29283376841986203,0.2798135727787935,20
32,0.787499365959429,0.7957075122859651,0.2894613786729246,0.28381589196527707,20
33,0.787457828900297,0.810826920173513,0.2940610354311071,0.2774243601470377,20
34,0.7786648380107122,0.7883994405834761,0.3004405283004075,0.2937593620369606,20
35,0.7672380355720221,0.7854360062103755,0.31029886499551146,0.2979220188527301,20
36,0.747793049014891,0.7899672688884114,0.3271578585505327,0.29855360576194967,20
37,0.720694063027632,0.7639468111264122,0.3445220840993486,0.3167246887026942,20
38,0.7053166045026319,0.7536475914199037,0.35651998230101284,0.32597511706061616,20
39,0.6886750348889262,0.7184718742363242,0.36172933895827974,0.34398353495030054,20
40,0.6877394773563115,0.7091973974325756,0.36477344694903246,0.35201714834624875,20
41,0.6747991316448476,0.6969265767067122,0.37130474704683697,0.3584499965665544,20
42,0.6571765949663704,0.6819787490196487,0.37798987817039237,0.3640600372266895,20
43,0.6350222131493819,0.6765246392824007,0.39318479784765736,0.3701554124706805,20
44,0.617808379966747,0.6625558948475103,0.3996080198196326,0.3754866824245301,20
45,0.563545971297446,0.6150473163982839,0.42002229871522306,0.3944634510248547,20
46,0.5652535641582366,0.6236398930975642,0.42665996932999123,0.39697730063842024,20
47,0.5517691580575885,0.6336185764392543,0.43941268141587303,0.39727244316746824,20
48,0.5355433888786658,0.617115861320261,0.44503266319623175,0.40406664394516695,20
49,0.500685476650293,0.5810170287536909,0.4580038750957838,0.4195466323935461,20
50,0.5014230222046633,0.5766107478993565,0.4601557213421893,0.42404176193375887,20
51,0.4866500643812909,0.5445431702319427,0.47194769922656676,0.444539878757936,20
52,0.495884037741563,0.5297374532393957,0.4713525298775121,0.4552509005898958,20
53,0.47149394238796216,0.5121278865791845,0.4808368050991274,0.46198270293727295,20
54,0.45156836056150895,0.5032677800750973,0.4878331364341436,0.4642706305903066,20
55,0.4408428141737055,0.4852093500891371,0.49536777773980484,0.4753090937807218,20
56,0.4143610094841592,0.47368925326725786,0.5106248213889438,0.48406986733925506,20
57,0.3777863364281997,0.4693423036935901,0.5303793535630448,0.4898059668277285,20
58,0.35493763589291083,0.4500613093512118,0.5447130790509817,0.502949162035608,20
59,0.3224840267892002,0.41062237951670055,0.5604624259565436,0.5227373760072862,20
60,0.3042539928074567,0.39010156920144556,0.5760509716759497,0.5393420855780466,20
61,0.27269142828985093,0.38336734990535626,0.6011669433770503,0.5535399842790509,20
