dataset,variant,recon_mean,recon_std,growth_mean,growth_std,bounded_frac,kappa_mean,kappa_std,skill_mean,skill_std,rul_rmse_mean,rul_rmse_std,rul_r2_mean,rul_r2_std
FD001,full,0.9640441506906001,0.01011578137153125,1.080825860413158,0.21462737610407354,1.0,0.0008824482560157776,0.00023842839139578322,0.7670339709739246,0.0218724265648831,14.394252648190161,0.45199415369267254,0.8799226367341765,0.007508892643834125
FD001,no_smooth,0.9685100339653431,0.00017255257427646598,1.0886744348669004,0.2581118059106106,1.0,0.0009284526109695435,0.00026972398518679687,0.766310604904722,0.021231788136904996,14.431132591419379,0.31615624030247774,0.8793553655205046,0.005282218225094156
FD001,unbounded_ae,0.9686395024899539,3.8413796515793026e-05,1.3196441855604486,0.10274415331827043,1.0,0.010372067987918853,0.002375546337153743,0.7290153796161567,0.042620823131201385,14.569983295268603,0.4381304281426486,0.8769808792499111,0.007338010823187569
FD002,full,0.9075951702581644,0.0025064807043977213,2.5575443683180143,0.8954756958208213,1.0,0.001596301794052124,0.0002974286018454055,0.5233328464253281,0.12741994063859977,27.40363291820936,0.126575959981807,0.7403420796564955,0.0023948953267198024
FD002,no_smooth,0.9078929369423173,0.0014643801759352537,2.5291224557455276,1.1083942144138617,1.0,0.0016979396343231202,0.00036637985331278297,0.5265196546872098,0.13049809734329113,27.439379984507013,0.12785509475873277,0.7396641302835907,0.002419673256695855
FD002,unbounded_ae,0.9152528670129614,0.002024952938189365,3.0101145469949318,0.8986846425360359,1.0,0.030711397528648376,0.00530156182606741,-0.7262878806895985,0.8201245156887876,27.973535684413793,0.12924490174878334,0.7294297643163702,0.0024943210044934957
