model,skill_h1,nrmse_h1,skill_h10,nrmse_h10,skill_h25,nrmse_h25,skill_h50,nrmse_h50,freerun_growth,bounded
persistence,0.0,0.07611478865146637,0.0,0.25835981965065,0.0,0.4596613049507141,0.0,1.0053552389144897,1.0,True
cv,-3.967477894539682,0.16964342696421356,0.01197636857529183,0.25680805304517446,0.1342876034216598,0.42768574535440346,0.3545614431618662,0.807694283301933,1.6993241169815114,True
var_sensor,0.05170387029647827,0.07412096112966537,0.3833959698677063,0.2028748244047165,0.5985441207885742,0.29124394059181213,0.6587803363800049,0.5872683525085449,3.2357020378112793,True
mlp_noctx,-3.9652421885536513,0.16960524626812168,0.2362871912886967,0.22578230562775892,0.5303228044293223,0.3150194761774326,0.6218475728860783,0.6182282263318933,2.6889245865156775,True
mlp_ctx,-3.9691429726150376,0.1696718516019772,0.23059010879981412,0.22662256456955784,0.5263378408403919,0.31635186931182235,0.6183645770462164,0.6210660591784839,2.7039318807240957,True
